Channel 1,Channel 2,Channel 3,Channel 4
30.26,28.12,2.14,-29.358
30.12,28.12,1.99,-30.039
29.98,28.12,1.85,-30.723
29.83,28.12,1.71,-31.41
29.69,28.12,1.56,-32.1
29.54,28.12,1.42,-32.792
29.4,28.12,1.27,-33.488
29.26,28.12,1.13,-34.186
29.11,28.12,0,-39.831
28.97,28.12,0,-39.832
28.82,28.12,0,-39.834
28.68,28.12,0,-39.836
28.54,28.12,0,-39.838
28.39,28.12,0,-39.84
28.25,28.12,0,-39.843
28.1,28.12,0,-39.846
27.96,28.12,0,-39.849
27.82,28.12,0,-39.852
27.67,28.12,0,-39.856
27.53,28.12,0,-39.859
27.38,28.12,0,-39.863
27.24,24.61,2.63,-26.69
27.1,24.61,2.49,-27.366
26.95,24.61,2.34,-28.045
26.81,24.61,2.2,-28.728
26.66,24.61,2.05,-29.413
26.52,24.61,1.91,-30.101
26.38,24.61,1.77,-30.792
26.23,24.61,1.62,-31.486
26.09,24.61,1.48,-32.183
25.94,24.61,1.33,-32.883
25.8,24.61,1.19,-33.586
25.66,24.61,1.05,-34.292
25.51,24.61,0,-39.523
25.37,24.61,0,-39.53
25.22,24.61,0,-39.538
25.08,24.61,0,-39.546
24.94,24.61,0,-39.555
24.79,24.61,0,-39.563
24.65,24.61,0,-39.572
24.5,21.09,3.41,-22.498
24.36,24.61,0,-39.527
24.22,24.61,0,-39.537
24.07,24.61,0,-39.547
23.93,24.61,0,-39.557
23.78,24.61,0,-39.568
23.64,24.61,0,-39.579
23.5,21.09,2.4,-27.555
23.35,24.61,-1.26,-45.854
23.21,21.09,2.11,-29
23.06,21.09,1.97,-29.693
22.92,21.09,1.83,-30.39
22.78,21.09,1.68,-31.09
22.63,21.09,1.54,-31.792
22.49,21.09,1.39,-32.498
22.34,21.09,1.25,-33.206
22.2,21.09,1.11,-33.918
22.06,21.09,0,-39.454
21.91,21.09,0,-39.468
21.77,21.09,0,-39.483
21.62,21.09,0,-39.497
21.48,21.09,0,-39.512
21.34,21.09,0,-39.528
21.19,21.09,0,-39.543
21.05,21.09,0,-39.559
20.9,21.09,0,-39.575
20.76,21.09,0,-39.591
20.62,21.09,0,-39.608
20.47,21.09,0,-39.625
20.33,21.09,0,-39.642
20.18,21.09,0,-39.659
20.04,17.58,2.46,-27.342
19.9,17.58,2.32,-28.034
19.75,17.58,2.17,-28.73
19.61,17.58,2.03,-29.429
19.46,17.58,1.89,-30.13
19.32,17.58,1.74,-30.835
19.18,17.58,1.6,-31.542
19.03,17.58,1.45,-32.252
18.89,17.58,1.31,-32.966
18.74,17.58,1.17,-33.682
18.6,17.58,1.02,-34.401
18.46,17.58,0,-39.523
18.31,17.58,0,-39.544
18.17,17.58,0,-39.564
18.02,17.58,0,-39.585
17.88,17.58,0,-39.606
17.74,17.58,0,-39.627
17.59,17.58,0,-39.648
17.45,17.58,0,-39.669
17.3,17.58,0,-39.691
17.16,17.58,0,-39.713
17.02,17.58,0,-39.735
16.87,17.58,0,-39.757
16.73,17.58,0,-39.78
16.58,17.58,0,-39.802
16.44,17.58,-1.14,-45.523
16.3,17.58,-1.28,-46.288
16.15,14.06,2.09,-29.446
16.01,14.06,1.95,-30.151
15.86,14.06,1.8,-30.859
15.72,14.06,1.66,-31.57
15.58,14.06,1.51,-32.284
15.43,14.06,1.37,-33.001
15.29,14.06,1.23,-33.721
15.14,14.06,1.08,-34.444
15,14.06,0,-39.869
14.86,14.06,0,-39.894
14.71,14.06,0,-39.919
14.57,14.06,0,-39.944
14.42,10.55,3.88,-20.543
14.28,14.06,0,-39.922
14.14,14.06,0,-39.947
13.99,14.06,0,-39.973
13.85,14.06,0,-39.999
13.7,14.06,0,-40.025
13.56,14.06,0,-40.051
13.42,14.06,0,-40.078
13.27,14.06,0,-40.104
13.13,14.06,0,-40.131
12.98,10.55,2.44,-27.945
12.84,14.06,-1.22,-46.258
12.7,14.06,-1.37,-47.03
12.55,10.55,2.01,-30.193
12.41,10.55,1.86,-30.904
12.26,10.55,1.72,-31.619
12.12,10.55,1.57,-32.336
11.98,10.55,1.43,-33.056
11.83,10.55,1.29,-33.778
11.69,10.55,1.14,-34.504
11.55,10.55,0,-40.233
11.4,10.55,0,-40.262
11.26,10.55,0,-40.291
11.11,10.55,0,-40.321
10.97,10.55,0,-40.35
10.83,10.55,0,-40.38
10.68,10.55,0,-40.41
10.54,10.55,0,-40.44
10.39,10.55,0,-40.471
10.25,10.55,0,-40.502
10.11,10.55,0,-40.533
9.96,10.55,0,-40.564
9.82,10.55,0,-40.595
9.67,10.55,0,-40.627
9.53,10.55,-1.02,-45.756
9.39,7.03,2.35,-28.918
9.24,7.03,2.21,-29.627
9.1,7.03,2.07,-30.339
8.95,7.03,1.92,-31.054
8.81,7.03,1.78,-31.773
8.67,7.03,1.63,-32.494
8.52,7.03,1.49,-33.218
8.38,7.03,1.35,-33.945
8.23,7.03,1.2,-34.675
8.09,7.03,1.06,-35.408
7.95,7.03,0,-40.723
7.8,7.03,0,-40.758
7.66,7.03,0,-40.793
7.51,7.03,0,-40.829
7.37,7.03,0,-40.865
7.23,7.03,0,-40.901
7.08,7.03,0,-40.937
6.94,7.03,0,-40.974
6.79,7.03,0,-41.011
6.65,7.03,0,-41.048
6.51,7.03,0,-41.086
6.36,7.03,0,-41.124
6.22,7.03,0,-41.162
6.07,3.52,2.56,-28.388
5.93,3.52,2.41,-29.1
5.79,3.52,2.27,-29.815
5.64,3.52,2.13,-30.534
5.5,3.52,1.98,-31.255
5.35,3.52,1.84,-31.979
5.21,3.52,1.69,-32.707
5.07,3.52,1.55,-33.437
4.92,3.52,1.41,-34.171
4.78,3.52,1.26,-34.907
4.63,3.52,1.12,-35.647
4.49,3.52,0,-41.269
4.35,3.52,0,-41.312
4.2,3.52,0,-41.355
4.06,3.52,0,-41.399
3.91,3.52,0,-41.443
3.77,3.52,0,-41.487
3.63,3.52,0,-41.532
3.48,3.52,0,-41.577
3.34,3.52,0,-41.622
3.19,3.52,0,-41.668
3.05,3.52,0,-41.715
2.91,3.52,0,-41.761
2.76,0,2.76,-27.974
2.62,0,2.62,-28.691
2.47,0,2.47,-29.411
2.33,0,2.33,-30.134
2.19,0,2.19,-30.86
2.04,0,2.04,-31.589
1.9,0,1.9,-32.321
1.75,0,1.75,-33.056
1.61,0,1.61,-33.795
1.47,0,1.47,-34.536
1.32,0,1.32,-35.281
1.18,0,1.18,-36.028
1.03,0,1.03,-36.779
0.89,0,0,-41.99
0.75,0,0,-42.043
0.6,0,0,-42.095
0.46,0,0,-42.148
0.31,0,0,-42.202
0.17,0,0,-42.256
0.03,0,0,-42.31
-0.12,0,0,-42.364
-0.26,0,0,-42.419
-0.41,0,0,-42.474
-0.55,0,0,-42.529
-0.69,-3.52,2.82,-28.45
-0.84,0,0,-42.588
-0.98,-3.52,2.53,-29.952
-1.13,-3.52,2.39,-30.682
-1.27,-3.52,2.25,-31.415
-1.41,-3.52,2.1,-32.151
-1.56,-3.52,1.96,-32.891
-1.7,-3.52,1.81,-33.633
-1.85,-3.52,1.67,-34.378
-1.99,-3.52,1.53,-35.126
-2.13,-3.52,1.38,-35.876
-2.28,-3.52,1.24,-36.63
-2.42,-3.52,1.09,-37.387
-2.57,-3.52,0,-42.904
-2.71,-3.52,0,-42.963
-2.85,-3.52,0,-43.022
-3,-3.52,0,-43.082
-3.14,-3.52,0,-43.142
-3.29,-3.52,0,-43.201
-3.43,-3.52,0,-43.261
-3.57,-7.03,3.46,-26.002
-3.72,-7.03,3.31,-26.718
-3.86,-7.03,3.17,-27.437
-4.01,-3.52,0,-43.315
-4.15,-7.03,2.88,-28.941
-4.29,-7.03,2.74,-29.669
-4.44,-7.03,2.59,-30.399
-4.58,-7.03,2.45,-31.132
-4.73,-7.03,2.31,-31.868
-4.87,-7.03,2.16,-32.606
-5.01,-7.03,2.02,-33.347
-5.16,-7.03,1.87,-34.091
-5.3,-7.03,1.73,-34.838
-5.45,-7.03,1.59,-35.587
-5.59,-7.03,1.44,-36.339
-5.73,-7.03,1.3,-37.094
-5.88,-7.03,1.15,-37.851
-6.02,-7.03,1.01,-38.611
-6.17,-7.03,0,-43.709
-6.31,-7.03,0,-43.769
-6.45,-7.03,0,-43.829
-6.6,-7.03,0,-43.888
-6.74,-7.03,0,-43.948
-6.89,-7.03,0,-44.007
-7.03,-7.03,0,-44.066
-7.17,-7.03,0,-44.125
-7.32,-7.03,0,-44.183
-7.46,-7.03,0,-44.241
-7.61,-7.03,0,-44.299
-7.75,-7.03,0,-44.357
-7.89,-7.03,0,-44.414
-8.04,-10.55,2.51,-31.901
-8.18,-10.55,2.37,-32.631
-8.33,-10.55,2.22,-33.364
-8.47,-10.55,2.08,-34.1
-8.61,-10.55,1.93,-34.837
-8.76,-10.55,1.79,-35.577
-8.9,-10.55,1.65,-36.319
-9.05,-10.55,1.5,-37.063
-9.19,-10.55,1.36,-37.81
-9.33,-10.55,1.21,-38.558
-9.48,-10.55,1.07,-39.309
-9.62,-10.55,0,-44.698
-9.77,-10.55,0,-44.75
-9.91,-10.55,0,-44.8
-10.05,-10.55,0,-44.851
-10.2,-10.55,0,-44.9
-10.34,-10.55,0,-44.949
-10.49,-10.55,0,-44.997
-10.63,-10.55,0,-45.045
-10.77,-10.55,0,-45.092
-10.92,-10.55,0,-45.138
-11.06,-10.55,0,-45.183
-11.21,-10.55,0,-45.228
-11.35,-10.55,0,-45.272
-11.49,-14.06,2.57,-32.445
-11.64,-14.06,2.43,-33.16
-11.78,-14.06,2.28,-33.878
-11.93,-10.55,-1.38,-52.208
-12.07,-14.06,1.99,-35.384
-12.21,-14.06,1.85,-36.107
-12.36,-14.06,1.71,-36.832
-12.5,-14.06,1.56,-37.559
-12.65,-14.06,1.42,-38.287
-12.79,-14.06,1.27,-39.017
-12.93,-14.06,1.13,-39.75
-13.08,-14.06,0,-45.42
-13.22,-14.06,0,-45.452
-13.37,-14.06,0,-45.484
-13.51,-14.06,0,-45.516
-13.65,-14.06,0,-45.546
-13.8,-14.06,0,-45.575
-13.94,-14.06,0,-45.603
-14.09,-14.06,0,-45.63
-14.23,-14.06,0,-45.656
-14.37,-14.06,0,-45.681
-14.52,-17.58,3.06,-30.372
-14.66,-17.58,2.92,-31.058
-14.81,-17.58,2.77,-31.747
-14.95,-17.58,2.63,-32.437
-15.09,-17.58,2.49,-33.129
-15.24,-17.58,2.34,-33.823
-15.38,-17.58,2.2,-34.518
-15.52,-17.58,2.05,-35.215
-15.67,-17.58,1.91,-35.914
-15.81,-17.58,1.77,-36.614
-15.96,-17.58,1.62,-37.316
-16.1,-17.58,1.48,-38.02
-16.24,-17.58,1.33,-38.725
-16.39,-17.58,1.19,-39.432
-16.53,-17.58,1.05,-40.141
-16.68,-17.58,0,-45.365
-16.82,-17.58,0,-45.373
-16.96,-17.58,0,-45.379
-17.11,-17.58,0,-45.385
-17.25,-17.58,0,-45.389
-17.4,-17.58,0,-45.393
-17.54,-17.58,0,-45.395
-17.68,-21.09,3.41,-28.32
-17.83,-21.09,3.26,-28.977
-17.97,-21.09,3.12,-29.637
-18.12,-21.09,2.98,-30.297
-18.26,-21.09,2.83,-30.96
-18.4,-21.09,2.69,-31.624
-18.55,-21.09,2.54,-32.29
-18.69,-21.09,2.4,-32.958
-18.84,-21.09,2.26,-33.628
-18.98,-21.09,2.11,-34.299
-19.12,-21.09,1.97,-34.972
-19.27,-21.09,1.83,-35.647
-19.41,-21.09,1.68,-36.323
-19.56,-24.61,5.05,-19.39
-19.7,-21.09,1.39,-37.616
-19.84,-21.09,1.25,-38.298
-19.99,-21.09,1.11,-38.981
-20.13,-21.09,0,-44.482
-20.28,-21.09,0,-44.466
-20.42,-21.09,0,-44.449
-20.56,-21.09,0,-44.432
-20.71,-21.09,0,-44.414
-20.85,-24.61,3.76,-25.576
-21,-24.61,3.61,-26.207
-21.14,-24.61,3.47,-26.839
-21.28,-24.61,3.32,-27.474
-21.43,-24.61,3.18,-28.111
-21.57,-24.61,3.04,-28.75
-21.72,-24.61,2.89,-29.391
-21.86,-24.61,2.75,-30.033
-22,-24.61,2.6,-30.678
-22.15,-24.61,2.46,-31.325
-22.29,-24.61,2.32,-31.974
-22.44,-24.61,2.17,-32.626
-22.58,-24.61,2.03,-33.279
-22.72,-24.61,1.88,-33.935
-22.87,-24.61,1.74,-34.592
-23.01,-24.61,1.6,-35.252
-23.16,-24.61,1.45,-35.914
-23.3,-24.61,1.31,-36.579
-23.44,-24.61,1.16,-37.245
-23.59,-24.61,1.02,-37.914
-23.73,-24.61,0,-42.978
-23.88,-24.61,0,-42.947
-24.02,-24.61,0,-42.915
-24.16,-24.61,0,-42.883
-24.31,-28.12,3.82,-23.732
-24.45,-24.61,0,-42.747
-24.6,-28.12,3.53,-25.037
-24.74,-28.12,3.38,-25.659
-24.88,-28.12,3.24,-26.283
-25.03,-28.12,3.1,-26.91
-25.17,-28.12,2.95,-27.539
-25.32,-28.12,2.81,-28.171
-25.46,-28.12,2.66,-28.805
-25.6,-28.12,2.52,-29.442
-25.75,-28.12,2.38,-30.081
-25.89,-28.12,2.23,-30.723
-26.04,-28.12,2.09,-31.368
-26.18,-28.12,1.94,-32.015
-26.32,-28.12,1.8,-32.665
-26.47,-28.12,1.66,-33.318
-26.61,-28.12,1.51,-33.974
-26.76,-28.12,1.37,-34.632
-26.9,-28.12,1.22,-35.293
-27.04,-28.12,1.08,-35.957
-27.19,-28.12,0,-41.317
-27.33,-28.12,0,-41.283
-27.48,-28.12,0,-41.249
-27.62,-28.12,0,-41.215
-27.76,-28.12,0,-41.181
-27.91,-28.12,0,-41.147
-28.05,-28.12,0,-41.114
-28.2,-28.12,0,-41.081
-28.34,-28.12,0,-41.048
-28.48,-31.64,3.16,-25.203
-28.63,-31.64,3.01,-25.833
-28.77,-31.64,2.87,-26.465
-28.92,-31.64,2.72,-27.101
-29.06,-31.64,2.58,-27.74
-29.2,-31.64,2.44,-28.382
-29.35,-31.64,2.29,-29.026
-29.49,-31.64,2.15,-29.674
-29.64,-31.64,2,-30.325
-29.78,-31.64,1.86,-30.98
-29.92,-31.64,1.72,-31.637
-30.07,-31.64,1.57,-32.297
-30.21,-31.64,1.43,-32.961
-30.36,-31.64,1.28,-33.628
-30.5,-31.64,1.14,-34.298
-30.64,-31.64,0,-39.964
-30.79,-31.64,0,-39.938
-30.93,-31.64,0,-39.912
-31.08,-31.64,0,-39.887
-31.22,-31.64,0,-39.862
-31.36,-31.64,0,-39.838
-31.51,-31.64,0,-39.814
-31.65,-31.64,0,-39.791
-31.8,-31.64,0,-39.769
-31.94,-31.64,0,-39.747
-32.08,-31.64,0,-39.725
-32.23,-31.64,0,-39.705
-32.37,-35.16,2.78,-25.736
-32.52,-31.64,0,-39.612
-32.66,-35.16,2.5,-27.087
-32.8,-35.16,2.35,-27.743
-32.95,-35.16,2.21,-28.402
-33.09,-35.16,2.06,-29.065
-33.24,-35.16,1.92,-29.73
-33.38,-35.16,1.78,-30.399
-33.52,-35.16,1.63,-31.072
-33.67,-35.16,1.49,-31.747
-33.81,-35.16,1.34,-32.426
-33.96,-35.16,1.2,-33.109
-34.1,-35.16,1.06,-33.794
-34.24,-35.16,0,-39.055
-34.39,-35.16,0,-39.043
-34.53,-35.16,0,-39.031
-34.68,-35.16,0,-39.02
-34.82,-35.16,0,-39.01
-34.96,-35.16,0,-39.001
-35.11,-35.16,0,-38.991
-35.25,-35.16,0,-38.983
-35.4,-35.16,0,-38.975
-35.54,-35.16,0,-38.967
-35.68,-35.16,0,-38.96
-35.83,-35.16,0,-38.954
-35.97,-35.16,0,-38.948
-36.12,-38.67,2.56,-26.137
-36.26,-35.16,-1.1,-44.416
-36.4,-38.67,2.27,-27.542
-36.55,-38.67,2.12,-28.217
-36.69,-38.67,1.98,-28.895
-36.84,-38.67,1.84,-29.576
-36.98,-38.67,1.69,-30.26
-37.12,-35.16,-1.97,-48.558
-37.27,-38.67,1.4,-31.704
-37.41,-38.67,1.26,-32.397
-37.56,-38.67,1.12,-33.093
-37.7,-38.67,0,-38.665
-37.84,-38.67,0,-38.664
-37.99,-38.67,0,-38.664
-38.13,-38.67,0,-38.664
-38.28,-38.67,0,-38.665
-38.42,-38.67,0,-38.666
-38.56,-38.67,0,-38.667
-38.71,-38.67,0,-38.668
-38.85,-42.19,3.34,-21.957
-39,-38.67,0,-38.609
-39.14,-38.67,0,-38.611
-39.28,-38.67,0,-38.613
-39.43,-38.67,0,-38.615
-39.57,-38.67,0,-38.618
-39.72,-38.67,-1.04,-43.847
-39.86,-42.19,2.33,-26.979
-40,-42.19,2.18,-27.659
-40.15,-42.19,2.04,-28.342
-40.29,-42.19,1.9,-29.028
-40.44,-42.19,1.75,-29.716
-40.58,-42.19,1.61,-30.408
-40.72,-42.19,1.46,-31.101
-40.87,-42.19,1.32,-31.798
-41.01,-42.19,1.18,-32.497
-41.16,-42.19,1.03,-33.199
-41.3,-42.19,0,-38.353
-41.44,-42.19,0,-38.356
-41.59,-42.19,0,-38.358
-41.73,-42.19,0,-38.36
-41.88,-42.19,0,-38.362
-42.02,-42.19,0,-38.363
-42.16,-42.19,0,-38.365
-42.31,-42.19,0,-38.366
-42.45,-42.19,0,-38.367
-42.6,-42.19,0,-38.367
-42.74,-42.19,0,-38.367
-42.88,-42.19,0,-38.367
-43.03,-42.19,0,-38.367
-43.17,-42.19,0,-38.366
-43.31,-42.19,-1.13,-44.012
-43.46,-45.7,2.24,-27.142
-43.6,-42.19,-1.42,-45.43
-43.75,-42.19,-1.56,-46.175
-43.89,-45.7,1.81,-29.311
-44.03,-45.7,1.67,-29.995
-44.18,-45.7,1.52,-30.68
-44.32,-45.7,1.38,-31.368
-44.47,-45.7,1.24,-32.058
-44.61,-45.7,1.09,-32.75
-44.75,-45.7,0,-38.194
-44.9,-45.7,0,-38.187
-45.04,-45.7,0,-38.179
-45.19,-45.7,0,-38.171
-45.33,-45.7,0,-38.161
-45.47,-45.7,0,-38.151
-45.62,-45.7,0,-38.14
-45.76,-45.7,0,-38.129
-45.91,-45.7,0,-38.117
-46.05,-45.7,0,-38.104
-46.19,-45.7,0,-38.09
-46.34,-45.7,0,-38.075
-46.48,-45.7,0,-38.06
-46.63,-45.7,0,-38.043
-46.77,-45.7,-1.07,-43.374
-46.91,-45.7,-1.21,-44.097
-47.06,-45.7,-1.36,-44.822
-47.2,-45.7,-1.5,-45.549
-47.35,-45.7,-1.64,-46.278
-47.49,-45.7,-1.79,-47.009
-47.63,-45.7,-1.93,-47.741
-47.78,-49.22,1.44,-30.864
-47.92,-45.7,-2.22,-49.144
-48.07,-49.22,1.15,-32.27
-48.21,-49.22,1.01,-32.944
-48.35,-49.22,0,-37.947
-48.5,-49.22,0,-37.918
-48.64,-49.22,0,-37.889
-48.79,-49.22,0,-37.858
-48.93,-49.22,0,-37.826
-49.07,-49.22,0,-37.794
-49.22,-49.22,0,-37.76
-49.36,-49.22,0,-37.725
-49.51,-49.22,0,-37.689
-49.65,-49.22,0,-37.652
-49.79,-52.73,2.94,-22.887
-49.94,-49.22,0,-37.52
-50.08,-49.22,0,-37.479
-50.23,-49.22,-1.01,-42.486
-50.37,-49.22,-1.15,-43.184
-50.51,-49.22,-1.3,-43.884
-50.66,-49.22,-1.44,-44.585
-50.8,-49.22,-1.58,-45.288
-50.95,-49.22,-1.73,-45.992
-51.09,-49.22,-1.87,-46.698
-51.23,-52.73,1.5,-29.795
-51.38,-52.73,1.36,-30.438
-51.52,-52.73,1.21,-31.083
-51.67,-52.73,1.07,-31.729
-51.81,-52.73,0,-37.007
-51.95,-52.73,0,-36.952
-52.1,-52.73,0,-36.897
-52.24,-52.73,0,-36.841
-52.39,-52.73,0,-36.784
-52.53,-52.73,0,-36.726
-52.67,-52.73,0,-36.667
-52.82,-52.73,0,-36.607
-52.96,-52.73,0,-36.546
-53.11,-52.73,0,-36.484
-53.25,-52.73,0,-36.421
-53.39,-52.73,0,-36.357
-53.54,-52.73,0,-36.292
-53.68,-52.73,0,-36.226
-53.83,-52.73,-1.09,-41.629
-53.97,-56.25,2.28,-24.692
-54.11,-52.73,-1.38,-42.913
-54.26,-52.73,-1.52,-43.591
-54.4,-52.73,-1.67,-44.27
-54.55,-52.73,-1.81,-44.952
-54.69,-52.73,-1.96,-45.635
-54.83,-56.25,1.42,-28.709
-54.98,-56.25,1.27,-29.331
-55.12,-52.73,-2.39,-47.565
-55.27,-56.25,0,-35.573
-55.41,-56.25,0,-35.498
-55.55,-56.25,0,-35.421
-55.7,-56.25,0,-35.344
-55.84,-56.25,0,-35.266
-55.99,-52.73,-3.25,-51.476
-56.13,-56.25,0,-35.169
-56.27,-56.25,0,-35.089
-56.42,-56.25,0,-35.008
-56.56,-56.25,0,-34.927
-56.71,-56.25,0,-34.845
-56.85,-56.25,0,-34.763
-56.99,-56.25,0,-34.68
-57.14,-56.25,0,-34.596
-57.28,-56.25,-1.03,-39.682
-57.43,-56.25,-1.18,-40.338
-57.57,-56.25,-1.32,-40.996
-57.71,-56.25,-1.46,-41.657
-57.86,-56.25,-1.61,-42.32
-58,-56.25,-1.75,-42.985
-58.15,-56.25,-1.9,-43.653
-58.29,-56.25,-2.04,-44.322
-58.43,-56.25,-2.18,-44.995
-58.58,-59.77,1.19,-28.058
-58.72,-59.77,1.04,-28.669
-58.87,-59.77,0,-33.79
-59.01,-59.77,0,-33.701
-59.15,-56.25,-2.9,-48.158
-59.3,-59.77,0,-33.577
-59.44,-59.77,0,-33.488
-59.59,-59.77,0,-33.398
-59.73,-59.77,0,-33.308
-59.87,-59.77,0,-33.218
-60.02,-59.77,0,-33.128
-60.16,-59.77,0,-33.038
-60.31,-59.77,0,-32.947
-60.45,-59.77,0,-32.857
-60.59,-59.77,0,-32.766
-60.74,-59.77,0,-32.675
-60.88,-59.77,-1.12,-38.175
-61.03,-59.77,-1.26,-38.827
-61.17,-59.77,-1.4,-39.481
-61.31,-59.77,-1.55,-40.138
-61.46,-59.77,-1.69,-40.797
-61.6,-59.77,-1.84,-41.46
-61.75,-59.77,-1.98,-42.125
-61.89,-59.77,-2.12,-42.792
-62.03,-59.77,-2.27,-43.463
-62.18,-59.77,-2.41,-44.136
-62.32,-59.77,-2.56,-44.812
-62.47,-59.77,-2.7,-45.491
-62.61,-63.28,0,-31.926
-62.75,-63.28,0,-31.836
-62.9,-63.28,0,-31.746
-63.04,-63.28,0,-31.655
-63.19,-63.28,0,-31.565
-63.33,-63.28,0,-31.475
-63.47,-63.28,0,-31.386
-63.62,-63.28,0,-31.296
-63.76,-63.28,0,-31.207
-63.91,-63.28,0,-31.117
-64.05,-63.28,0,-31.028
-64.19,-63.28,0,-30.939
-64.34,-63.28,-1.06,-36.141
-64.48,-63.28,-1.2,-36.794
-64.63,-63.28,-1.34,-37.449
-64.77,-63.28,-1.49,-38.107
-64.91,-63.28,-1.63,-38.768
-65.06,-63.28,-1.78,-39.432
-65.2,-63.28,-1.92,-40.099
-65.35,-63.28,-2.06,-40.769
-65.49,-63.28,-2.21,-41.441
-65.63,-63.28,-2.35,-42.117
-65.78,-63.28,-2.5,-42.795
-65.92,-63.28,-2.64,-43.476
-66.07,-66.8,0,-30.213
-66.21,-63.28,-2.93,-44.794
-66.35,-66.8,0,-30.094
-66.5,-66.8,0,-30.008
-66.64,-66.8,0,-29.921
-66.79,-66.8,0,-29.834
-66.93,-66.8,0,-29.748
-67.07,-66.8,0,-29.661
-67.22,-66.8,0,-29.575
-67.36,-66.8,0,-29.488
-67.51,-66.8,0,-29.402
-67.65,-66.8,0,-29.315
-67.79,-66.8,0,-29.229
-67.94,-66.8,-1.14,-34.854
-68.08,-66.8,-1.28,-35.511
-68.23,-66.8,-1.43,-36.169
-68.37,-66.8,-1.57,-36.831
-68.51,-66.8,-1.72,-37.495
-68.66,-66.8,-1.86,-38.161
-68.8,-66.8,-2,-38.83
-68.95,-66.8,-2.15,-39.502
-69.09,-66.8,-2.29,-40.176
-69.23,-66.8,-2.44,-40.853
-69.38,-66.8,-2.58,-41.532
-69.52,-66.8,-2.72,-42.213
-69.67,-66.8,-2.87,-42.897
-69.81,-66.8,-3.01,-43.583
-69.95,-70.31,0,-28.461
-70.1,-70.31,0,-28.371
-70.24,-70.31,0,-28.281
-70.39,-70.31,0,-28.19
-70.53,-70.31,0,-28.099
-70.67,-70.31,0,-28.007
-70.82,-70.31,0,-27.915
-70.96,-70.31,0,-27.822
-71.1,-70.31,0,-27.728
-71.25,-70.31,0,-27.634
-71.39,-70.31,-1.08,-32.952
-71.54,-70.31,-1.22,-33.598
-71.68,-70.31,-1.37,-34.246
-71.82,-70.31,-1.51,-34.896
-71.97,-70.31,-1.66,-35.547
-72.11,-70.31,-1.8,-36.201
-72.26,-70.31,-1.94,-36.857
-72.4,-70.31,-2.09,-37.514
-72.54,-70.31,-2.23,-38.173
-72.69,-70.31,-2.38,-38.833
-72.83,-70.31,-2.52,-39.496
-72.98,-70.31,-2.66,-40.16
-73.12,-70.31,-2.81,-40.825
-73.26,-70.31,-2.95,-41.492
-73.41,-70.31,-3.1,-42.161
-73.55,-70.31,-3.24,-42.83
-73.7,-73.83,0,-26.549
-73.84,-73.83,0,-26.436
-73.98,-70.31,-3.67,-44.719
-74.13,-73.83,0,-26.277
-74.27,-70.31,-3.96,-45.999
-74.42,-73.83,0,-26.117
-74.56,-73.83,0,-25.997
-74.7,-73.83,0,-25.876
-74.85,-73.83,-1.02,-30.866
-74.99,-73.83,-1.16,-31.482
-75.14,-73.83,-1.31,-32.099
-75.28,-73.83,-1.45,-32.717
-75.42,-73.83,-1.6,-33.336
-75.57,-73.83,-1.74,-33.955
-75.71,-73.83,-1.88,-34.576
-75.86,-73.83,-2.03,-35.197
-76,-73.83,-2.17,-35.82
-76.14,-73.83,-2.32,-36.443
-76.29,-73.83,-2.46,-37.066
-76.43,-73.83,-2.6,-37.69
-76.58,-73.83,-2.75,-38.315
-76.72,-73.83,-2.89,-38.94
-76.86,-73.83,-3.04,-39.566
-77.01,-73.83,-3.18,-40.192
-77.15,-73.83,-3.32,-40.819
-77.3,-73.83,-3.47,-41.446
-77.44,-73.83,-3.61,-42.073
-77.58,-73.83,-3.76,-42.701
-77.73,-73.83,-3.9,-43.329
-77.87,-77.34,0,-23.698
-78.02,-77.34,0,-23.529
-78.16,-77.34,0,-23.357
-78.3,-77.34,0,-23.183
-78.45,-77.34,-1.1,-28.54
-78.59,-77.34,-1.25,-29.103
-78.74,-77.34,-1.39,-29.666
-78.88,-77.34,-1.54,-30.229
-79.02,-77.34,-1.68,-30.792
-79.17,-77.34,-1.82,-31.354
-79.31,-77.34,-1.97,-31.917
-79.46,-77.34,-2.11,-32.48
-79.6,-77.34,-2.26,-33.042
-79.74,-77.34,-2.4,-33.604
-79.89,-77.34,-2.54,-34.167
-80.03,-77.34,-2.69,-34.729
-80.18,-77.34,-2.83,-35.29
-80.32,-77.34,-2.98,-35.852
-80.46,-77.34,-3.12,-36.413
-80.61,-77.34,-3.26,-36.974
-80.75,-77.34,-3.41,-37.534
-80.9,-77.34,-3.55,-38.094
-81.04,-77.34,-3.7,-38.654
-81.18,-77.34,-3.84,-39.213
-81.33,-77.34,-3.98,-39.772
-81.47,-77.34,-4.13,-40.331
-81.62,-77.34,-4.27,-40.889
-81.76,-77.34,-4.42,-41.447
-81.9,-80.86,-1.04,-24.393
-82.05,-77.34,-4.7,-42.494
-82.19,-80.86,-1.33,-25.439
-82.34,-80.86,-1.48,-25.929
-82.48,-77.34,-5.14,-44.029
-82.62,-80.86,-1.76,-26.973
-82.77,-80.86,-1.91,-27.461
-82.91,-80.86,-2.05,-27.949
-83.06,-80.86,-2.2,-28.436
-83.2,-80.86,-2.34,-28.922
-83.34,-80.86,-2.48,-29.408
