Channel 1,Channel 2,Channel 3,Channel 4
37.19,35.16,2.03,100
37.29,35.16,2.14,100
37.39,35.16,2.24,100
37.5,35.16,2.34,100
37.6,35.16,2.44,100
37.7,35.16,2.55,100
37.81,35.16,2.65,100
37.91,35.16,2.75,100
38.01,35.16,2.85,100
38.11,35.16,2.96,100
38.22,35.16,3.06,100
38.32,35.16,3.16,100
38.42,38.67,-0.25,-36.989
38.52,38.67,-0.15,-40.758
38.62,38.67,-0.05,-44.968
38.73,38.67,0.05,-48.672
38.83,38.67,0.16,-50.926
38.93,38.67,0.26,-50.785
39.03,38.67,0.36,-47.304
39.13,38.67,0.46,-39.54
39.24,38.67,0.56,-26.55
39.34,38.67,0.67,-7.391
39.44,38.67,0.77,18.878
39.54,38.67,0.87,53.199
39.64,38.67,0.97,96.513
39.74,38.67,1.07,100
39.85,38.67,1.17,100
39.95,38.67,1.28,100
40.05,38.67,1.38,100
40.15,38.67,1.48,100
40.25,38.67,1.58,100
40.35,38.67,1.68,100
40.45,38.67,1.78,100
40.55,38.67,1.88,100
40.65,38.67,1.98,100
40.76,38.67,2.08,100
40.86,38.67,2.18,100
40.96,38.67,2.29,100
41.06,42.19,-1.13,-44.177
41.16,42.19,-1.03,-64.222
41.26,38.67,2.59,69.923
41.36,42.19,-0.83,-64.004
41.46,42.19,-0.73,-74.495
41.56,42.19,-0.63,-90.796
41.66,42.19,-0.53,-100
41.76,42.19,-0.43,-94.75
41.86,42.19,-0.33,-100
41.96,42.19,-0.23,-96.85
42.06,42.19,-0.13,-100
42.16,42.19,-0.03,-97.096
42.26,42.19,0.07,-96.664
42.36,42.19,0.17,-94.63
42.46,42.19,0.27,-90.068
42.56,42.19,0.37,-82.055
42.66,42.19,0.47,-69.67
42.76,42.19,0.57,-51.99
42.86,42.19,0.67,-28.092
42.96,42.19,0.77,2.942
43.06,42.19,0.87,42.034
43.16,42.19,0.97,90.102
43.26,42.19,1.07,100
43.36,42.19,1.17,100
43.45,42.19,1.27,100
43.55,42.19,1.37,100
43.65,42.19,1.46,100
43.75,42.19,1.56,100
43.85,42.19,1.66,100
43.95,42.19,1.76,100
44.05,42.19,1.86,100
44.15,42.19,1.96,100
44.24,42.19,2.06,100
44.34,42.19,2.16,100
44.44,42.19,2.25,100
44.54,42.19,2.35,100
44.64,42.19,2.45,100
44.74,42.19,2.55,100
44.83,42.19,2.65,100
44.93,42.19,2.74,100
45.03,42.19,2.84,100
45.13,42.19,2.94,100
45.23,42.19,3.04,100
45.32,42.19,3.14,100
45.42,42.19,3.23,100
45.52,42.19,3.33,100
45.62,42.19,3.43,100
45.71,45.7,0.01,-40.028
45.81,45.7,0.11,-38.984
45.91,45.7,0.21,-36.042
46.01,45.7,0.3,-30.302
46.1,45.7,0.4,-20.863
46.2,45.7,0.5,-6.826
46.3,45.7,0.59,12.708
46.39,45.7,0.69,38.636
46.49,45.7,0.79,71.856
46.59,45.7,0.88,100
46.68,45.7,0.98,80.941
46.78,45.7,1.08,100
46.88,45.7,1.17,91.816
46.97,45.7,1.27,100
47.07,45.7,1.37,100
47.17,45.7,1.46,100
47.26,45.7,1.56,100
47.36,45.7,1.66,100
47.46,45.7,1.75,100
47.55,45.7,1.85,100
47.65,45.7,1.94,100
47.74,45.7,2.04,100
47.84,49.22,-1.38,-51.193
47.93,49.22,-1.28,-75.922
48.03,49.22,-1.19,-100
48.13,49.22,-1.09,-86.047
48.22,49.22,-1,-100
48.32,49.22,-0.9,-94.403
48.41,49.22,-0.81,-100
48.51,49.22,-0.71,-100
48.6,49.22,-0.62,-100
48.7,49.22,-0.52,-99.229
48.79,49.22,-0.43,-100
48.89,49.22,-0.33,-100
48.98,45.7,3.28,61.376
49.08,49.22,-0.14,-39.729
49.17,49.22,-0.05,-11.088
49.27,49.22,0.05,17.999
49.36,49.22,0.14,48.409
49.46,49.22,0.24,81.017
49.55,49.22,0.33,100
49.65,49.22,0.43,84.964
49.74,49.22,0.52,93.733
49.83,49.22,0.61,100
49.93,49.22,0.71,100
50.02,49.22,0.8,100
50.12,49.22,0.9,100
50.21,49.22,0.99,100
50.3,49.22,1.08,100
50.4,49.22,1.18,100
50.49,49.22,1.27,100
50.58,45.7,4.88,100
50.68,49.22,1.46,-100
50.77,49.22,1.55,100
50.86,49.22,1.65,100
50.96,49.22,1.74,100
51.05,49.22,1.83,100
51.14,49.22,1.93,100
51.24,49.22,2.02,100
51.33,49.22,2.11,100
51.42,49.22,2.2,100
51.52,49.22,2.3,100
51.61,49.22,2.39,100
51.7,49.22,2.48,100
51.79,49.22,2.57,100
51.89,49.22,2.67,100
51.98,49.22,2.76,100
52.07,52.73,-0.66,-42.642
52.16,52.73,-0.57,-54.136
52.25,52.73,-0.48,-70.072
52.35,52.73,-0.39,-89.598
52.44,52.73,-0.3,-100
52.53,52.73,-0.2,-91.485
52.62,52.73,-0.11,-94.409
52.71,52.73,-0.02,-97.52
52.81,52.73,0.07,-99.971
52.9,49.22,3.68,61.88
52.99,52.73,0.25,-34.316
53.08,52.73,0.35,2.868
53.17,52.73,0.44,44.1
53.26,52.73,0.53,90.224
53.35,52.73,0.62,100
53.44,52.73,0.71,96.804
53.54,52.73,0.8,100
53.63,52.73,0.89,100
53.72,52.73,0.98,100
53.81,52.73,1.07,100
53.9,52.73,1.16,100
53.99,52.73,1.25,100
54.08,52.73,1.35,100
54.17,52.73,1.44,100
54.26,52.73,1.53,100
54.35,52.73,1.62,100
54.44,52.73,1.71,100
54.53,52.73,1.8,100
54.62,52.73,1.89,100
54.71,52.73,1.98,100
54.8,52.73,2.07,100
54.89,52.73,2.16,100
54.98,52.73,2.25,100
55.07,52.73,2.33,100
55.16,52.73,2.42,100
55.25,52.73,2.51,100
55.34,56.25,-0.91,-41.881
55.43,56.25,-0.82,-58.024
